auction_id,item_id,context,item_level,buyout,quantity,time_left
934409252,193388,13,28,750000,1,VERY_LONG
934409267,193388,13,28,750000,1,VERY_LONG
934409286,193388,13,28,750000,1,VERY_LONG
934409295,193388,13,28,750000,1,VERY_LONG
934409311,193388,13,28,750000,1,VERY_LONG
934409336,193388,13,28,750000,1,VERY_LONG
934409350,193388,13,28,750000,1,VERY_LONG
934409367,193388,13,28,750000,1,VERY_LONG
934409398,193388,13,28,750000,1,VERY_LONG
934409418,193388,13,28,750000,1,VERY_LONG
934410576,193394,13,28,750000,1,VERY_LONG
934410595,193394,13,28,750000,1,VERY_LONG
934410611,193394,13,28,750000,1,VERY_LONG
934410633,193394,13,28,750000,1,VERY_LONG
934410667,193394,13,28,750000,1,VERY_LONG
934410681,193394,13,28,750000,1,VERY_LONG
934410698,193394,13,28,750000,1,VERY_LONG
934410718,193394,13,28,750000,1,VERY_LONG
934410727,193394,13,28,750000,1,VERY_LONG
934411246,193390,13,28,750000,1,VERY_LONG
934411878,193386,13,28,750000,1,VERY_LONG
934412499,201943,13,28,2000000,1,VERY_LONG
934412513,201943,13,28,2000000,1,VERY_LONG
934413127,193615,13,28,2000000,1,VERY_LONG
934413146,193615,13,28,2000000,1,VERY_LONG
934413274,20916,14,28,230100,1,VERY_LONG
934413304,20916,14,28,230100,1,VERY_LONG
934413601,20912,14,28,500100,1,VERY_LONG
934413628,20912,14,28,500100,1,VERY_LONG
934413657,20912,14,28,500100,1,VERY_LONG
934413843,20911,14,28,500100,1,VERY_LONG
934413866,20911,14,28,500100,1,VERY_LONG
934413879,20911,14,28,500100,1,VERY_LONG
934414050,17192,14,28,500100,1,VERY_LONG
934414494,24688,3,9,819100,1,VERY_LONG
934414852,24915,3,9,504900,1,VERY_LONG
934415100,2992,1,9,802500,1,VERY_LONG
934415279,3069,1,9,800000,1,VERY_LONG
934415472,15240,3,9,5001300,1,VERY_LONG
934415775,15267,3,9,5009300,1,VERY_LONG
934416411,15808,14,28,500100,1,VERY_LONG
934416542,15807,14,28,500100,1,VERY_LONG
934416737,20914,14,28,500100,1,VERY_LONG
934416916,20924,14,28,500100,1,VERY_LONG
934416919,82800,,6,100000,1,VERY_LONG
934416936,20924,14,28,500100,1,VERY_LONG
934416950,20924,14,28,500100,1,VERY_LONG
934417350,189537,13,28,4990000,1,LONG
934417379,189537,13,28,4990000,1,LONG
934417646,3370,,9,500600,1,VERY_LONG
934417806,2511,14,28,500100,1,VERY_LONG
934417979,1202,14,28,500100,1,VERY_LONG
934418151,20920,14,28,500100,1,VERY_LONG
934418169,20920,14,28,500100,1,VERY_LONG
934418313,20918,14,28,500100,1,VERY_LONG
934418338,20918,14,28,500100,1,VERY_LONG
934418348,44698,14,,10200,1,LONG
934418371,44698,14,,10200,1,LONG
934418512,20921,14,28,450100,1,VERY_LONG
934418532,55598,2,9,2000000,1,VERY_LONG
934418539,20921,14,28,450100,1,VERY_LONG
934418730,20919,14,28,500100,1,VERY_LONG
934418748,20919,14,28,500100,1,VERY_LONG
934418883,203847,2,,599999900,1,VERY_LONG
934418920,20923,14,28,500100,1,VERY_LONG
934418940,20923,14,28,500100,1,VERY_LONG
934419058,25320,3,9,750000,1,VERY_LONG
934419162,203826,2,,1257746400,1,VERY_LONG
934419439,25253,3,9,6008600,1,VERY_LONG
934419635,20925,14,28,500100,1,VERY_LONG
934419662,20925,14,28,500100,1,VERY_LONG
934419775,17186,14,28,500100,1,VERY_LONG
934419830,55652,2,9,6500000,1,VERY_LONG
934419959,20915,14,28,340100,1,VERY_LONG
934419976,20915,14,28,340100,1,VERY_LONG
934420143,20922,14,28,230100,1,VERY_LONG
934420167,20922,14,28,230100,1,VERY_LONG
934420975,3027,14,28,500100,1,VERY_LONG
934421987,8186,,9,2000000,1,VERY_LONG
934423140,55611,2,9,3000000,1,VERY_LONG
934423989,15809,14,28,500200,1,VERY_LONG
934424106,55711,2,9,1730100,1,VERY_LONG
934424143,2509,14,28,500100,1,VERY_LONG
934424375,1422,,9,500100,1,VERY_LONG
934424401,1422,,9,500100,1,VERY_LONG
934424553,3026,14,28,500100,1,VERY_LONG
934424703,2504,14,28,500100,1,VERY_LONG
934424888,20917,14,28,500100,1,VERY_LONG
934425344,1423,,9,500100,1,VERY_LONG
934425509,25309,3,9,117400,1,VERY_LONG
934425673,136924,14,,11111100,1,VERY_LONG
934425788,136924,14,,11111100,1,VERY_LONG
934425882,2526,14,28,500200,1,VERY_LONG
934425942,194059,13,28,9987600,1,VERY_LONG
934426057,194059,13,28,9987600,1,VERY_LONG
934426132,2520,14,28,450200,1,VERY_LONG
934426403,20986,14,28,500100,1,VERY_LONG
934426587,3024,14,28,500100,1,VERY_LONG
934426788,13120,3,9,806700,1,VERY_LONG
934428207,82800,,,149999900,1,VERY_LONG
934428422,201458,11,28,9500000,1,VERY_LONG
934431140,82800,,6,45000000,1,VERY_LONG
934431295,82800,,6,10000000,1,VERY_LONG
934431500,82800,,6,75003100,1,VERY_LONG
934431516,82800,,6,75003100,1,VERY_LONG
934431752,82800,,6,73999900,1,VERY_LONG
934431899,55822,22,28,1410001000,1,VERY_LONG
934434462,194017,,39,640000,1,LONG
934434486,194017,,39,640000,1,LONG
934434502,194017,,39,640000,1,LONG
934434514,194017,,39,640000,1,LONG
934434536,194017,,39,640000,1,LONG
934434561,194017,,39,640000,1,LONG
934434581,194017,,39,640000,1,LONG
934434603,194017,,39,640000,1,LONG
934434630,194017,,39,640000,1,LONG
934434651,194017,,39,640000,1,LONG
934434669,194017,,39,640000,1,LONG
934434687,194017,,39,640000,1,LONG
934434709,194017,,39,640000,1,LONG
934434719,194017,,39,640000,1,LONG
934434738,194017,,39,640000,1,LONG
934434762,194017,,39,640000,1,LONG
934434785,194017,,39,640000,1,LONG
934434809,194017,,39,640000,1,LONG
934434829,194017,,39,640000,1,LONG
934434853,194017,,39,640000,1,LONG
934434870,194017,,39,640000,1,LONG
934434905,194017,,39,640000,1,LONG
934434924,194017,,39,640000,1,LONG
934434947,194017,,39,640000,1,LONG
934434973,194017,,39,640000,1,LONG
934434989,194017,,39,640000,1,LONG
934435008,194017,,39,640000,1,LONG
934435030,194017,,39,640000,1,LONG
934435050,194017,,39,640000,1,LONG
934435072,194017,,39,640000,1,LONG
934435091,194017,,39,640000,1,LONG
934435115,194017,,39,640000,1,LONG
934435130,194017,,39,640000,1,LONG
934435147,194017,,39,640000,1,LONG
934435164,194017,,39,640000,1,LONG
934435184,194017,,39,640000,1,LONG
934435217,194017,,39,640000,1,LONG
934435243,194017,,39,640000,1,LONG
934435265,194017,,39,640000,1,LONG
934435283,194017,,39,640000,1,LONG
934435299,194017,,39,640000,1,LONG
934435333,194017,,39,640000,1,LONG
934435352,194017,,39,640000,1,LONG
934435377,194017,,39,640000,1,LONG
934435397,194017,,39,640000,1,LONG
934435422,194017,,39,640000,1,LONG
934435721,188722,,9,799900,1,VERY_LONG
934436240,188717,,9,709800,1,VERY_LONG
934436415,188722,,9,799900,1,VERY_LONG
934438043,193498,13,28,1000000,1,LONG
934438064,193498,13,28,1000000,1,LONG
934438079,193498,13,28,1000000,1,LONG
934438099,193498,13,28,1000000,1,LONG
934438283,193538,13,28,29992900,1,LONG
934438304,193538,13,28,29992900,1,LONG
934438333,193538,13,28,29992900,1,LONG
934438346,193538,13,28,29992900,1,LONG
934438374,193538,13,28,29992900,1,LONG
934439597,82800,,6,7450000,1,VERY_LONG
934440742,118339,,28,29009700,1,VERY_LONG
934440811,194458,11,28,50000000,1,VERY_LONG
934441534,194456,11,28,50000100,1,VERY_LONG
934443966,82800,,6,7500000000,1,VERY_LONG
934447055,60218,,,7500000,1,LONG
934447079,60218,,,7500000,1,LONG
934447104,60218,,,7500000,1,LONG
934447139,60218,,,7500000,1,LONG
934453950,198234,13,28,1990000,1,VERY_LONG
934454164,198234,13,28,1990000,1,VERY_LONG
934455584,199026,,9,1000000,1,VERY_LONG
934455884,199005,,9,3122200,1,VERY_LONG
934456022,188730,,9,449800,1,VERY_LONG
934456264,4782,14,28,28500100,1,VERY_LONG
934456286,4782,14,28,28500100,1,VERY_LONG
934456457,188712,,9,1008500,1,VERY_LONG
934456607,198262,13,28,3259900,1,VERY_LONG
934456861,188724,,9,237100,1,VERY_LONG
934457054,198994,,9,1008700,1,VERY_LONG
934457128,198262,13,28,3259900,1,VERY_LONG
934457152,198262,13,28,3259900,1,VERY_LONG
934457173,198262,13,28,3259900,1,VERY_LONG
934457201,198262,13,28,3259900,1,VERY_LONG
934457425,199004,,9,13963900,1,VERY_LONG
934457581,188047,26,28,29990200,1,VERY_LONG
934458518,199025,,9,50000000,1,VERY_LONG
934458611,199025,,9,40000000,1,VERY_LONG
934458774,55425,22,9,17251700,1,VERY_LONG
934458844,199027,,9,50008500,1,VERY_LONG
934459028,199035,,9,50000000,1,VERY_LONG
934459382,199045,,9,50000000,1,VERY_LONG
934459602,199047,,9,50006100,1,VERY_LONG
934459700,199049,,9,40000000,1,VERY_LONG
934459814,198993,,9,50001600,1,VERY_LONG
934459900,198995,,9,50000000,1,VERY_LONG
934459995,198995,,9,50000000,1,VERY_LONG
934460076,198997,,9,50002700,1,VERY_LONG
934460146,199018,,9,50005700,1,VERY_LONG
934460266,199033,,9,50000000,1,VERY_LONG
934483482,176803,,9,4750000,1,VERY_LONG
934483627,25111,22,9,4908400,1,VERY_LONG
934483787,25306,22,9,499800,1,VERY_LONG
934483954,25307,22,9,2333700,1,VERY_LONG
934484111,25398,22,9,507200,1,VERY_LONG
934484437,25404,22,9,1058100,1,VERY_LONG
934484589,36483,22,9,2378100,1,VERY_LONG
934484761,176983,,9,36018100,1,VERY_LONG
934484945,188725,,9,930800,1,VERY_LONG
934485096,198991,,9,513000,1,VERY_LONG
934485390,199008,,9,950000,1,VERY_LONG
934485577,199019,,9,1900000,1,VERY_LONG
934485756,199031,,9,38897800,1,VERY_LONG
934485915,24589,22,9,1893000,1,VERY_LONG
934486043,24590,22,9,41113000,1,VERY_LONG
934486173,24601,22,9,3413800,1,VERY_LONG
934486369,24661,22,9,426900,1,VERY_LONG
934486519,24673,22,9,1931100,1,VERY_LONG
934486667,24780,22,9,2374100,1,VERY_LONG
934486838,24851,22,9,28157300,1,VERY_LONG
934486998,24861,22,9,22933100,1,VERY_LONG
934487031,33431,5,9,100000,1,VERY_LONG
934487134,24895,22,9,5746100,1,VERY_LONG
934487158,33431,5,9,100000,1,VERY_LONG
934487284,24897,22,9,550000,1,VERY_LONG
934487322,33427,5,9,1992000,1,VERY_LONG
934487424,24934,22,9,5159500,1,VERY_LONG
934487590,25007,22,9,20745700,1,VERY_LONG
934487735,25340,22,9,1704000,1,VERY_LONG
934487870,25341,22,9,1399800,1,VERY_LONG
934488031,25341,22,9,1399800,1,VERY_LONG
934488181,25374,22,9,1159000,1,VERY_LONG
934488351,25381,22,9,69189100,1,VERY_LONG
934488395,40282,5,9,2004000,1,VERY_LONG
934488508,25383,22,9,7978900,1,VERY_LONG
934488641,25392,22,9,4545500,1,VERY_LONG
934488776,33367,22,9,2101700,1,VERY_LONG
934488780,82800,,6,90000,1,VERY_LONG
934488814,82800,,6,90000,1,VERY_LONG
934488862,82800,,6,90000,1,VERY_LONG
934488890,82800,,6,90000,1,VERY_LONG
934488937,33410,22,9,39961400,1,VERY_LONG
934489086,36312,22,9,8079300,1,VERY_LONG
934489255,36376,22,9,1335000,1,VERY_LONG
934489374,82800,,6,5500,1,VERY_LONG
934489382,55528,22,9,33252100,1,VERY_LONG
934489407,82800,,6,5500,1,VERY_LONG
934489415,33434,5,9,3657900,1,VERY_LONG
934490074,33417,5,9,2991200,1,VERY_LONG
934490302,33154,22,28,47600,1,VERY_LONG
934490324,33154,22,28,47600,1,VERY_LONG
934490581,33426,5,9,101300,1,VERY_LONG
934491120,3374,,9,1000600,1,VERY_LONG
934491413,1817,,9,40478700,1,VERY_LONG
934494550,33415,5,9,4345400,1,VERY_LONG
934495689,36430,5,9,1991200,1,VERY_LONG
934498041,82800,,6,60000000,1,VERY_LONG
934498081,82800,,6,60000000,1,VERY_LONG
934499170,82800,,6,80000000,1,VERY_LONG
934499661,82800,,6,94889800,1,VERY_LONG
934499693,82800,,6,94889800,1,VERY_LONG
934499726,82800,,,94889800,1,VERY_LONG
934508161,201457,11,28,7950000,1,VERY_LONG
934509159,201584,,,15100,1,VERY_LONG
934509410,201584,,,15100,1,VERY_LONG
934509432,173246,64,28,2900000,1,VERY_LONG
934509568,201584,,,15100,1,VERY_LONG
934509674,201584,,,15100,1,VERY_LONG
934509780,201584,,,15100,1,VERY_LONG
934510103,118786,,9,1499999500,1,LONG
934510380,25126,22,9,19876000,1,LONG
934510864,193529,13,28,7507500,1,VERY_LONG
934510889,193529,13,28,7507500,1,VERY_LONG
934511624,83801,,28,88383900,1,LONG
934512220,87215,,,95802700,1,LONG
934512909,82800,,6,21520000,1,VERY_LONG
934513729,82800,,6,17909700,1,VERY_LONG
934513766,82800,,6,17909700,1,VERY_LONG
934513802,82800,,6,17909700,1,VERY_LONG
934514830,82800,,6,147496900,1,VERY_LONG
934516066,199031,,9,38897800,1,VERY_LONG
934518041,82800,,6,60000000,1,VERY_LONG
934518071,82800,,6,60000000,1,VERY_LONG
934518099,82800,,6,60000000,1,VERY_LONG
934518141,82800,,6,60000000,1,VERY_LONG
934518159,82800,,6,60000000,1,VERY_LONG
934518192,82800,,6,60000000,1,VERY_LONG
934518216,82800,,6,60000000,1,VERY_LONG
934518247,82800,,6,60000000,1,VERY_LONG
934518279,82800,,6,60000000,1,VERY_LONG
934518302,82800,,6,60000000,1,VERY_LONG
934518340,82800,,6,60000000,1,VERY_LONG
934518366,82800,,6,60000000,1,VERY_LONG
934518397,82800,,6,60000000,1,VERY_LONG
934518420,82800,,6,60000000,1,VERY_LONG
934518454,82800,,6,60000000,1,VERY_LONG
934519284,82800,,6,60000000,1,VERY_LONG
934520221,82800,,6,70000000,1,VERY_LONG
934520660,82800,,6,80000000,1,VERY_LONG
934520948,128316,31,28,3250000,1,VERY_LONG
934520970,128316,31,28,3250000,1,VERY_LONG
934520996,128316,31,28,3250000,1,VERY_LONG
934521010,128316,31,28,3250000,1,VERY_LONG
934521034,128316,31,28,3250000,1,VERY_LONG
934521050,128316,31,28,3250000,1,VERY_LONG
934521069,128316,31,28,3250000,1,VERY_LONG
934521098,128316,31,28,3250000,1,VERY_LONG
934521122,128316,31,28,3250000,1,VERY_LONG
934521145,128316,31,28,3250000,1,VERY_LONG
934521169,128316,31,28,3250000,1,VERY_LONG
934521194,128316,31,28,3250000,1,VERY_LONG
934521220,128316,31,28,3250000,1,VERY_LONG
934521242,128316,31,28,3250000,1,VERY_LONG
934521260,128316,31,28,3250000,1,VERY_LONG
934521288,128316,31,28,3250000,1,VERY_LONG
934521314,128316,31,28,3250000,1,VERY_LONG
934526406,82800,,6,60000000,1,VERY_LONG
934530254,6787,,28,999900,1,VERY_LONG
934530640,41251,,28,991600,1,VERY_LONG
934530878,2568,,28,999900,1,VERY_LONG
934531184,6238,,28,999900,1,VERY_LONG
934531801,6786,,28,999900,1,VERY_LONG
934532052,4344,,28,100100,1,VERY_LONG
934532260,10008,,28,999900,1,VERY_LONG
934536385,193529,13,28,71900,1,VERY_LONG
934536403,193529,13,28,71900,1,VERY_LONG
934537576,193528,13,28,200900,1,VERY_LONG
934537598,193528,13,28,200900,1,VERY_LONG
934537622,193528,13,28,200900,1,VERY_LONG
934537746,173222,,9,14991400,1,VERY_LONG
934537882,62069,22,9,300000,1,VERY_LONG
934537883,173219,,9,14991400,1,VERY_LONG
934538330,173215,,9,14992900,1,VERY_LONG
934538518,173217,,9,14991400,1,VERY_LONG
934538784,173216,,9,14991400,1,VERY_LONG
934539761,82800,,6,9999900,1,VERY_LONG
934540195,82800,,6,9999900,1,VERY_LONG
934540383,82800,,6,3990000,1,VERY_LONG
934541318,82800,,6,299999900,1,VERY_LONG
934541710,82800,,6,4999900,1,VERY_LONG
934541932,173132,13,9,14997500,1,VERY_LONG
934542006,82800,,6,9999900,1,VERY_LONG
934542115,173146,13,9,14994400,1,VERY_LONG
934542608,82800,,6,49999900,1,VERY_LONG
934543086,21953,,28,999900,1,VERY_LONG
934543650,21947,,28,999900,1,VERY_LONG
934544073,82800,,6,70521900,1,VERY_LONG
934544261,82800,,6,370000,1,VERY_LONG
934544424,82800,,6,209900,1,VERY_LONG
934544594,201938,13,28,454700,1,VERY_LONG
934544625,201938,13,28,454700,1,VERY_LONG
934544658,201938,13,28,454700,1,VERY_LONG
934544687,201938,13,28,454700,1,VERY_LONG
934544713,201938,13,28,454700,1,VERY_LONG
934544738,201938,13,28,454700,1,VERY_LONG
934544768,201938,13,28,454700,1,VERY_LONG
934544797,201938,13,28,454700,1,VERY_LONG
934544828,201938,13,28,454700,1,VERY_LONG
934544849,201938,13,28,454700,1,VERY_LONG
934545030,67410,,,149999900,1,VERY_LONG
934545206,82800,,6,9000000,1,VERY_LONG
934545326,82800,,6,370000,1,VERY_LONG
934545474,82800,,6,59959900,1,VERY_LONG
934545625,82800,,6,49000000,1,VERY_LONG
934545971,82800,,6,49999900,1,VERY_LONG
934546368,82800,,6,149999900,1,VERY_LONG
934546744,82800,,6,19999900,1,VERY_LONG
934546915,82800,,6,4980000,1,VERY_LONG
934547170,82800,,6,156009800,1,VERY_LONG
934547590,82800,,6,790000,1,VERY_LONG
934547614,201939,13,28,600000,1,VERY_LONG
934547641,201939,13,28,600000,1,VERY_LONG
934547663,201939,13,28,600000,1,VERY_LONG
934547686,201939,13,28,600000,1,VERY_LONG
934547712,201939,13,28,600000,1,VERY_LONG
934556026,55633,22,9,11261000,1,VERY_LONG
934556514,10045,,28,999900,1,VERY_LONG
934569181,193486,13,28,1907500,1,VERY_LONG
934569193,193486,13,28,1907500,1,VERY_LONG
934569207,193486,13,28,1907500,1,VERY_LONG
934570461,193612,13,28,3000000,1,VERY_LONG
934572225,93556,,28,5000700,1,VERY_LONG
934573068,93556,,28,5000700,1,VERY_LONG
934573816,6568,,9,2000000,1,LONG
934574524,6663,,28,7500,1,VERY_LONG
934574539,6663,,28,7500,1,VERY_LONG
934575233,6663,,28,5000,1,VERY_LONG
934575456,3609,1,28,20000,1,VERY_LONG
934577462,12691,,,256100,1,VERY_LONG
934584052,67124,22,9,100000000,1,VERY_LONG
934584482,3040,,9,1553900,1,VERY_LONG
934584546,55555,22,9,500000,1,VERY_LONG
934584848,55670,22,9,500000,1,VERY_LONG
934585111,55680,22,9,500000,1,VERY_LONG
934585973,160167,,9,551300,1,VERY_LONG
934586885,201742,16,28,10000000,1,VERY_LONG
934587166,33154,22,28,47600,1,VERY_LONG
934587372,164339,11,28,270008000,1,VERY_LONG
934587465,7527,,9,550000,1,VERY_LONG
934587529,164341,11,28,25000000,1,VERY_LONG
934588602,6661,,28,230200,1,VERY_LONG
934588828,6661,,28,230200,1,VERY_LONG
934591372,4576,,9,508900,1,VERY_LONG
934593947,199228,,,19999900,1,VERY_LONG
934597762,193036,13,28,499900,1,VERY_LONG
934597783,193036,13,28,499900,1,VERY_LONG
934603083,20852,14,28,550100,1,VERY_LONG
934612406,194082,13,28,13007600,1,VERY_LONG
934612435,194082,13,28,13007600,1,VERY_LONG
934614912,106332,,9,1213500,1,VERY_LONG
934615100,1805,,9,1110700,1,VERY_LONG
934615284,33382,2,9,340600,1,VERY_LONG
934615756,106735,,9,1239600,1,VERY_LONG
934615979,82263,6,9,12349000,1,VERY_LONG
934616191,33384,,9,1231100,1,VERY_LONG
934616385,6581,,9,12342700,1,VERY_LONG
934616591,82258,6,9,12348900,1,VERY_LONG
934617151,9780,,9,14542700,1,VERY_LONG
934617486,82065,6,9,1117900,1,VERY_LONG
934617842,82063,6,9,114100,1,VERY_LONG
934618365,169435,,9,1111119800,1,VERY_LONG
934618393,169435,,9,1111119800,1,VERY_LONG
934626283,45450,3,,1230800,1,VERY_LONG
934627159,198991,,9,513000,1,VERY_LONG
934627395,199045,,9,1508500,1,VERY_LONG
934633022,193386,13,28,700000,1,VERY_LONG
934633207,172256,13,9,335000000,1,VERY_LONG
934633290,172257,13,9,335000000,1,VERY_LONG
934633327,170357,13,28,445000000,1,VERY_LONG
934633365,172251,13,9,335000000,1,VERY_LONG
934633422,172251,13,9,335000000,1,VERY_LONG
934633456,167994,13,9,440000000,1,VERY_LONG
934633505,167994,13,9,440000000,1,VERY_LONG
934633544,170358,13,28,445000000,1,VERY_LONG
934633595,170358,13,28,445000000,1,VERY_LONG
934633642,170358,13,28,445000000,1,VERY_LONG
934633705,198714,,28,695000000,1,VERY_LONG
934633746,198714,,28,695000000,1,VERY_LONG
934633799,198714,,28,695000000,1,VERY_LONG
934633845,198714,,28,695000000,1,VERY_LONG
934633889,198714,,28,695000000,1,VERY_LONG
934633919,14334,,9,23660200,1,VERY_LONG
934633958,173146,13,9,335000000,1,VERY_LONG
934633994,200470,13,28,495000000,1,VERY_LONG
934634603,14970,,9,2629723800,1,VERY_LONG
934634653,172261,13,9,335000000,1,VERY_LONG
934634712,172261,13,9,335000000,1,VERY_LONG
934634754,172261,13,9,335000000,1,VERY_LONG
934634810,173219,,9,335000000,1,VERY_LONG
934634864,173219,,9,335000000,1,VERY_LONG
934634905,173219,,9,335000000,1,VERY_LONG
934634956,14288,,9,184161100,1,VERY_LONG
934635001,172260,13,9,335000000,1,VERY_LONG
934635034,172260,13,9,335000000,1,VERY_LONG
934635078,172260,13,9,335000000,1,VERY_LONG
934635111,14800,,9,78951000,1,VERY_LONG
934635162,173215,,9,335000000,1,VERY_LONG
934635204,173215,,9,335000000,1,VERY_LONG
934635247,15967,,9,336760900,1,VERY_LONG
934635307,164339,11,28,265008000,1,VERY_LONG
934635355,170318,13,28,440000000,1,VERY_LONG
934635392,170318,13,28,440000000,1,VERY_LONG
934635460,178927,69,28,445000000,1,VERY_LONG
934635499,178927,69,28,445000000,1,VERY_LONG
934635555,178927,69,28,445000000,1,VERY_LONG
934635599,178927,69,28,445000000,1,VERY_LONG
934635629,178926,69,28,445000000,1,VERY_LONG
934635672,178926,69,28,445000000,1,VERY_LONG
934635723,178926,69,28,445000000,1,VERY_LONG
934635766,172255,13,9,335000000,1,VERY_LONG
934635797,172255,13,9,335000000,1,VERY_LONG
934635811,201387,,28,2500000,1,VERY_LONG
934635855,198087,,,59000000,1,VERY_LONG
934635899,170301,13,28,445000000,1,VERY_LONG
934635937,170301,13,28,445000000,1,VERY_LONG
934636001,173133,13,9,335000000,1,VERY_LONG
934636054,170337,13,28,445000000,1,VERY_LONG
934636105,170337,13,28,445000000,1,VERY_LONG
934636156,170337,13,28,445000000,1,VERY_LONG
934636219,173245,63,,94350700,1,VERY_LONG
934636275,173245,63,,94350700,1,VERY_LONG
934636316,173245,63,,94350700,1,VERY_LONG
934636355,173245,63,,94350700,1,VERY_LONG
934636396,164334,14,28,2051323800,1,VERY_LONG
934636445,170339,13,28,335000000,1,VERY_LONG
934636485,170339,13,28,445000000,1,VERY_LONG
934636527,173217,,9,335000000,1,VERY_LONG
934636570,173217,,9,335000000,1,VERY_LONG
934636604,171442,13,9,335000000,1,VERY_LONG
934636638,14977,,9,203157800,1,VERY_LONG
934636666,170347,13,28,445000000,1,VERY_LONG
934636710,13059,,9,51131400,1,VERY_LONG
934636737,171448,13,9,335000000,1,VERY_LONG
934636765,14683,,9,40883400,1,VERY_LONG
934636803,14465,,9,39629600,1,VERY_LONG
